boat_id;x;y;width;height;timestamp
Boat 4;31;889;91;89;27.727700000000002
Boat 4;72;807;99;63;27.727700000000002
Boat 4;85;783;231;164;27.727700000000002
Boat 1;26;1049;48;31;0.0
Boat 2;315;1008;94;38;0.0
Boat 3;15;965;52;45;0.0
Boat 4;87;944;129;116;0.0
Boat 5;106;948;64;58;0.0
Boat 6;226;941;81;63;0.0
Boat 7;128;904;67;42;0.0
Boat 8;204;798;91;80;0.0
Boat 9;232;804;47;33;0.0
Boat 10;14;765;143;91;0.0
Boat 11;337;758;86;36;0.0
Boat 12;301;662;215;95;0.0
Boat 13;10;650;182;119;0.0
Boat 13;26;1049;48;31;27.761066666666668
Boat 13;315;1008;94;38;27.761066666666668
Boat 13;15;965;52;45;27.761066666666668
Boat 13;87;944;129;116;27.761066666666668
Boat 13;106;948;64;58;27.761066666666668
Boat 13;226;941;81;63;27.761066666666668
Boat 13;128;904;67;42;27.761066666666668
Boat 13;204;798;91;80;27.761066666666668
Boat 13;232;804;47;33;27.761066666666668
Boat 13;14;765;143;91;27.761066666666668
Boat 13;337;758;86;36;27.761066666666668
Boat 13;301;662;215;95;27.761066666666668
Boat 13;10;650;182;119;27.761066666666668
Boat 1;108;989;88;91;0.0
Boat 2;293;974;107;97;0.0
Boat 3;0;949;51;88;0.0
Boat 4;227;931;111;74;0.0
Boat 5;174;822;126;57;0.0
Boat 6;2;740;165;84;0.0
Boat 7;929;537;116;48;0.0
Boat 8;930;364;107;25;0.0
Boat 8;108;989;88;91;27.794433333333334
Boat 8;293;974;107;97;27.794433333333334
Boat 8;0;949;51;88;27.794433333333334
Boat 8;227;931;111;74;27.794433333333334
Boat 8;174;822;126;57;27.794433333333334
Boat 8;2;740;165;84;27.794433333333334
Boat 8;929;537;116;48;27.794433333333334
Boat 8;930;364;107;25;27.794433333333334
Boat 1;214;921;91;40;0.0
Boat 2;65;780;83;30;0.0
Boat 3;231;712;164;56;0.0
Boat 4;25;710;151;65;0.0
Boat 5;258;701;71;26;0.0
Boat 6;0;615;132;69;0.0
Boat 7;0;534;162;59;0.0
Boat 7;214;921;91;40;27.8278
Boat 7;65;780;83;30;27.8278
Boat 7;231;712;164;56;27.8278
Boat 7;25;710;151;65;27.8278
Boat 7;258;701;71;26;27.8278
Boat 7;0;615;132;69;27.8278
Boat 7;0;534;162;59;27.8278
Boat 1;102;960;117;120;0.0
Boat 2;2;955;97;88;0.0
Boat 3;53;923;68;41;0.0
Boat 4;82;825;106;85;0.0
Boat 5;107;834;47;39;0.0
Boat 6;173;810;94;81;0.0
Boat 7;148;760;124;60;0.0
Boat 8;0;706;87;49;0.0
Boat 9;305;679;170;71;0.0
Boat 10;77;661;204;86;0.0
Boat 11;0;647;46;62;0.0
Boat 12;3;655;38;26;0.0
Boat 13;40;597;129;61;0.0
Boat 14;628;582;239;66;0.0
Boat 15;931;366;86;23;0.0
Boat 16;944;369;56;18;0.0
Boat 16;102;960;117;120;27.861166666666666
Boat 16;2;955;97;88;27.861166666666666
Boat 16;53;923;68;41;27.861166666666666
Boat 16;82;825;106;85;27.861166666666666
Boat 16;107;834;47;39;27.861166666666666
Boat 16;173;810;94;81;27.861166666666666
Boat 16;148;760;124;60;27.861166666666666
Boat 16;0;706;87;49;27.861166666666666
Boat 16;305;679;170;71;27.861166666666666
Boat 16;77;661;204;86;27.861166666666666
Boat 16;0;647;46;62;27.861166666666666
Boat 16;3;655;38;26;27.861166666666666
Boat 16;40;597;129;61;27.861166666666666
Boat 16;628;582;239;66;27.861166666666666
Boat 16;931;366;86;23;27.861166666666666
Boat 16;944;369;56;18;27.861166666666666
Boat 1;157;922;114;111;0.0
Boat 2;164;883;99;85;0.0
Boat 3;51;853;105;83;0.0
Boat 4;186;844;65;47;0.0
Boat 5;478;778;127;84;0.0
Boat 6;0;567;127;25;0.0
Boat 6;157;922;114;111;27.894533333333335
Boat 6;164;883;99;85;27.894533333333335
Boat 6;51;853;105;83;27.894533333333335
Boat 6;186;844;65;47;27.894533333333335
Boat 6;478;778;127;84;27.894533333333335
Boat 6;0;567;127;25;27.894533333333335
Boat 1;0;747;190;121;0.0
Boat 2;13;663;115;39;0.0
Boat 3;382;629;122;45;0.0
Boat 4;29;565;144;44;0.0
Boat 4;0;747;190;121;27.9279
Boat 4;13;663;115;39;27.9279
Boat 4;382;629;122;45;27.9279
Boat 4;29;565;144;44;27.9279
Boat 1;0;998;99;82;0.0
Boat 2;276;865;178;134;0.0
Boat 3;37;758;117;45;0.0
Boat 4;186;709;138;64;0.0
Boat 5;25;693;107;56;0.0
Boat 5;0;998;99;82;27.961266666666667
Boat 5;276;865;178;134;27.961266666666667
Boat 5;37;758;117;45;27.961266666666667
Boat 5;186;709;138;64;27.961266666666667
Boat 5;25;693;107;56;27.961266666666667
Boat 1;126;978;74;74;0.0
Boat 2;19;976;135;104;0.0
Boat 3;57;835;129;75;0.0
Boat 4;168;772;81;30;0.0
Boat 5;84;686;120;55;0.0
Boat 6;5;552;132;46;0.0
Boat 6;126;978;74;74;27.994633333333333
Boat 6;19;976;135;104;27.994633333333333
Boat 6;57;835;129;75;27.994633333333333
Boat 6;168;772;81;30;27.994633333333333
Boat 6;84;686;120;55;27.994633333333333
Boat 6;5;552;132;46;27.994633333333333
Boat 1;20;964;72;66;0.0
Boat 2;36;1001;25;28;0.0
Boat 3;90;829;88;35;0.0
Boat 4;201;747;86;62;0.0
Boat 5;517;517;118;33;0.0
Boat 6;559;526;49;18;0.0
Boat 6;20;964;72;66;28.028000000000002
Boat 6;36;1001;25;28;28.028000000000002
Boat 6;90;829;88;35;28.028000000000002
Boat 6;201;747;86;62;28.028000000000002
Boat 6;517;517;118;33;28.028000000000002
Boat 6;559;526;49;18;28.028000000000002
Boat 1;0;982;77;84;0.0
Boat 2;0;893;86;53;0.0
Boat 3;33;813;155;105;0.0
Boat 4;696;456;198;70;0.0
Boat 4;0;982;77;84;28.061366666666668
Boat 4;0;893;86;53;28.061366666666668
Boat 4;33;813;155;105;28.061366666666668
Boat 4;696;456;198;70;28.061366666666668
Boat 1;264;926;84;60;0.0
Boat 2;106;878;137;96;0.0
Boat 3;0;863;77;108;0.0
Boat 4;294;861;143;80;0.0
Boat 5;121;800;198;82;0.0
Boat 6;370;761;79;28;0.0
Boat 7;0;741;218;76;0.0
Boat 8;161;697;64;40;0.0
Boat 9;295;694;197;82;0.0
Boat 10;344;711;63;41;0.0
Boat 10;264;926;84;60;28.094733333333334
Boat 10;106;878;137;96;28.094733333333334
Boat 10;0;863;77;108;28.094733333333334
Boat 10;294;861;143;80;28.094733333333334
Boat 10;121;800;198;82;28.094733333333334
Boat 10;370;761;79;28;28.094733333333334
Boat 10;0;741;218;76;28.094733333333334
Boat 10;161;697;64;40;28.094733333333334
Boat 10;295;694;197;82;28.094733333333334
Boat 10;344;711;63;41;28.094733333333334
Boat 1;14;979;109;74;0.0
Boat 2;318;973;51;37;0.0
Boat 3;323;978;38;32;0.0
Boat 4;0;929;104;84;0.0
Boat 5;50;839;110;55;0.0
Boat 6;37;737;140;72;0.0
Boat 7;86;697;121;49;0.0
Boat 8;0;629;140;67;0.0
Boat 8;14;979;109;74;28.1281
Boat 8;318;973;51;37;28.1281
Boat 8;323;978;38;32;28.1281
Boat 8;0;929;104;84;28.1281
Boat 8;50;839;110;55;28.1281
Boat 8;37;737;140;72;28.1281
Boat 8;86;697;121;49;28.1281
Boat 8;0;629;140;67;28.1281
Boat 1;32;910;60;45;0.0
Boat 2;186;891;69;73;0.0
Boat 3;0;838;118;45;0.0
Boat 4;46;792;129;50;0.0
Boat 5;83;762;86;42;0.0
Boat 6;179;722;59;36;0.0
Boat 7;198;735;40;21;0.0
Boat 8;0;722;82;41;0.0
Boat 9;3;657;151;75;0.0
Boat 10;142;407;101;20;0.0
Boat 10;32;910;60;45;28.161466666666666
Boat 10;186;891;69;73;28.161466666666666
Boat 10;0;838;118;45;28.161466666666666
Boat 10;46;792;129;50;28.161466666666666
Boat 10;83;762;86;42;28.161466666666666
Boat 10;179;722;59;36;28.161466666666666
Boat 10;198;735;40;21;28.161466666666666
Boat 10;0;722;82;41;28.161466666666666
Boat 10;3;657;151;75;28.161466666666666
Boat 10;142;407;101;20;28.161466666666666
Boat 1;32;1035;49;45;0.0
Boat 2;280;944;49;43;0.0
Boat 3;0;825;173;93;0.0
Boat 4;196;814;115;40;0.0
Boat 5;87;791;138;48;0.0
Boat 6;0;743;291;89;0.0
Boat 7;0;637;154;103;0.0
Boat 7;32;1035;49;45;28.194833333333335
Boat 7;280;944;49;43;28.194833333333335
Boat 7;0;825;173;93;28.194833333333335
Boat 7;196;814;115;40;28.194833333333335
Boat 7;87;791;138;48;28.194833333333335
Boat 7;0;743;291;89;28.194833333333335
Boat 7;0;637;154;103;28.194833333333335
Boat 1;131;1009;58;69;0.0
Boat 2;18;964;91;85;0.0
Boat 3;161;962;73;84;0.0
Boat 4;290;916;79;72;0.0
Boat 5;0;723;92;56;0.0
Boat 6;977;572;84;65;0.0
Boat 6;131;1009;58;69;28.2282
Boat 6;18;964;91;85;28.2282
Boat 6;161;962;73;84;28.2282
Boat 6;290;916;79;72;28.2282
Boat 6;0;723;92;56;28.2282
Boat 6;977;572;84;65;28.2282
Boat 1;162;978;65;65;0.0
Boat 2;201;878;157;108;0.0
Boat 3;92;859;61;99;0.0
Boat 4;62;750;120;62;0.0
Boat 5;0;687;226;101;0.0
Boat 6;0;642;209;69;0.0
Boat 7;987;571;71;49;0.0
Boat 7;162;978;65;65;28.261566666666667
Boat 7;201;878;157;108;28.261566666666667
Boat 7;92;859;61;99;28.261566666666667
Boat 7;62;750;120;62;28.261566666666667
Boat 7;0;687;226;101;28.261566666666667
Boat 7;0;642;209;69;28.261566666666667
Boat 7;987;571;71;49;28.261566666666667
Boat 1;164;826;142;118;0.0
Boat 2;135;776;221;71;0.0
Boat 2;164;826;142;118;28.294933333333333
Boat 2;135;776;221;71;28.294933333333333
Boat 1;22;1008;29;34;0.0
Boat 2;0;966;104;55;0.0
Boat 3;181;943;99;97;0.0
Boat 4;38;886;181;104;0.0
Boat 5;239;882;127;29;0.0
Boat 6;259;883;57;24;0.0
Boat 7;125;782;141;37;0.0
Boat 8;302;752;93;30;0.0
Boat 9;110;748;150;58;0.0
Boat 10;85;635;188;57;0.0
Boat 11;276;597;160;46;0.0
Boat 12;355;598;74;24;0.0
Boat 13;0;588;77;73;0.0
Boat 14;942;586;122;51;0.0
Boat 15;872;416;100;25;0.0
Boat 16;878;423;67;18;0.0
Boat 16;22;1008;29;34;28.328300000000002
Boat 16;0;966;104;55;28.328300000000002
Boat 16;181;943;99;97;28.328300000000002
Boat 16;38;886;181;104;28.328300000000002
Boat 16;239;882;127;29;28.328300000000002
Boat 16;259;883;57;24;28.328300000000002
Boat 16;125;782;141;37;28.328300000000002
Boat 16;302;752;93;30;28.328300000000002
Boat 16;110;748;150;58;28.328300000000002
Boat 16;85;635;188;57;28.328300000000002
Boat 16;276;597;160;46;28.328300000000002
Boat 16;355;598;74;24;28.328300000000002
Boat 16;0;588;77;73;28.328300000000002
Boat 16;942;586;122;51;28.328300000000002
Boat 16;872;416;100;25;28.328300000000002
Boat 16;878;423;67;18;28.328300000000002
Boat 1;94;1014;116;66;0.0
Boat 2;7;993;90;87;0.0
Boat 3;0;859;107;38;0.0
Boat 4;29;841;176;133;0.0
Boat 5;57;884;59;26;0.0
Boat 6;74;687;158;68;0.0
Boat 7;322;672;186;110;0.0
Boat 8;46;595;52;39;0.0
Boat 9;88;581;101;24;0.0
Boat 10;104;579;196;75;0.0
Boat 10;94;1014;116;66;28.361666666666668
Boat 10;7;993;90;87;28.361666666666668
Boat 10;0;859;107;38;28.361666666666668
Boat 10;29;841;176;133;28.361666666666668
Boat 10;57;884;59;26;28.361666666666668
Boat 10;74;687;158;68;28.361666666666668
Boat 10;322;672;186;110;28.361666666666668
Boat 10;46;595;52;39;28.361666666666668
Boat 10;88;581;101;24;28.361666666666668
Boat 10;104;579;196;75;28.361666666666668
Boat 1;95;1007;123;73;0.0
Boat 2;59;983;40;63;0.0
Boat 3;186;920;82;37;0.0
Boat 4;32;801;78;47;0.0
Boat 5;111;745;177;86;0.0
Boat 6;0;691;136;50;0.0
Boat 7;42;638;190;56;0.0
Boat 8;1000;586;99;41;0.0
Boat 8;95;1007;123;73;28.395033333333334
Boat 8;59;983;40;63;28.395033333333334
Boat 8;186;920;82;37;28.395033333333334
Boat 8;32;801;78;47;28.395033333333334
Boat 8;111;745;177;86;28.395033333333334
Boat 8;0;691;136;50;28.395033333333334
Boat 8;42;638;190;56;28.395033333333334
Boat 8;1000;586;99;41;28.395033333333334
Boat 1;119;1022;63;47;0.0
Boat 2;89;989;74;54;0.0
Boat 3;202;872;151;91;0.0
Boat 4;35;810;50;34;0.0
Boat 5;17;779;79;53;0.0
Boat 6;157;778;85;47;0.0
Boat 7;182;788;45;22;0.0
Boat 8;16;745;96;38;0.0
Boat 9;0;719;54;42;0.0
Boat 10;301;598;133;43;0.0
Boat 11;305;620;50;19;0.0
Boat 12;1001;586;65;37;0.0
Boat 13;716;454;141;52;0.0
Boat 14;749;478;53;19;0.0
Boat 14;119;1022;63;47;28.4284
Boat 14;89;989;74;54;28.4284
Boat 14;202;872;151;91;28.4284
Boat 14;35;810;50;34;28.4284
Boat 14;17;779;79;53;28.4284
Boat 14;157;778;85;47;28.4284
Boat 14;182;788;45;22;28.4284
Boat 14;16;745;96;38;28.4284
Boat 14;0;719;54;42;28.4284
Boat 14;301;598;133;43;28.4284
Boat 14;305;620;50;19;28.4284
Boat 14;1001;586;65;37;28.4284
Boat 14;716;454;141;52;28.4284
Boat 14;749;478;53;19;28.4284
Boat 1;99;1034;72;46;0.0
Boat 2;79;907;47;81;0.0
Boat 3;0;836;143;108;0.0
Boat 4;166;806;126;89;0.0
Boat 5;11;629;175;50;0.0
Boat 6;63;530;317;91;0.0
Boat 6;99;1034;72;46;28.461766666666666
Boat 6;79;907;47;81;28.461766666666666
Boat 6;0;836;143;108;28.461766666666666
Boat 6;166;806;126;89;28.461766666666666
Boat 6;11;629;175;50;28.461766666666666
Boat 6;63;530;317;91;28.461766666666666
Boat 1;2;889;141;159;0.0
Boat 2;40;979;26;24;0.0
Boat 3;117;833;60;61;0.0
Boat 4;125;863;33;24;0.0
Boat 5;160;746;184;69;0.0
Boat 6;9;637;209;69;0.0
Boat 7;40;648;49;30;0.0
Boat 8;58;615;117;36;0.0
Boat 8;2;889;141;159;28.495133333333335
Boat 8;40;979;26;24;28.495133333333335
Boat 8;117;833;60;61;28.495133333333335
Boat 8;125;863;33;24;28.495133333333335
Boat 8;160;746;184;69;28.495133333333335
Boat 8;9;637;209;69;28.495133333333335
Boat 8;40;648;49;30;28.495133333333335
Boat 8;58;615;117;36;28.495133333333335
Boat 1;156;908;166;146;0.0
Boat 2;17;863;88;71;0.0
Boat 3;194;843;74;49;0.0
Boat 4;33;808;105;60;0.0
Boat 5;48;808;42;28;0.0
Boat 6;4;766;161;92;0.0
Boat 7;118;749;225;110;0.0
Boat 8;180;781;52;29;0.0
Boat 8;156;908;166;146;28.5285
Boat 8;17;863;88;71;28.5285
Boat 8;194;843;74;49;28.5285
Boat 8;33;808;105;60;28.5285
Boat 8;48;808;42;28;28.5285
Boat 8;4;766;161;92;28.5285
Boat 8;118;749;225;110;28.5285
Boat 8;180;781;52;29;28.5285
Boat 1;169;1005;74;54;0.0
Boat 2;35;979;67;69;0.0
Boat 3;58;859;122;97;0.0
Boat 4;212;811;108;58;0.0
Boat 5;248;811;46;26;0.0
Boat 6;261;791;121;51;0.0
Boat 7;657;747;95;35;0.0
Boat 8;670;756;62;25;0.0
Boat 9;58;674;195;86;0.0
Boat 9;169;1005;74;54;28.561866666666667
Boat 9;35;979;67;69;28.561866666666667
Boat 9;58;859;122;97;28.561866666666667
Boat 9;212;811;108;58;28.561866666666667
Boat 9;248;811;46;26;28.561866666666667
Boat 9;261;791;121;51;28.561866666666667
Boat 9;657;747;95;35;28.561866666666667
Boat 9;670;756;62;25;28.561866666666667
Boat 9;58;674;195;86;28.561866666666667
Boat 1;54;987;52;52;0.0
Boat 2;299;945;66;37;0.0
Boat 3;0;917;74;81;0.0
Boat 4;44;870;109;96;0.0
Boat 5;0;790;136;73;0.0
Boat 6;213;778;62;40;0.0
Boat 7;639;768;137;62;0.0
Boat 8;53;749;128;61;0.0
Boat 9;0;672;148;109;0.0
Boat 9;54;987;52;52;28.595233333333333
Boat 9;299;945;66;37;28.595233333333333
Boat 9;0;917;74;81;28.595233333333333
Boat 9;44;870;109;96;28.595233333333333
Boat 9;0;790;136;73;28.595233333333333
Boat 9;213;778;62;40;28.595233333333333
Boat 9;639;768;137;62;28.595233333333333
Boat 9;53;749;128;61;28.595233333333333
Boat 9;0;672;148;109;28.595233333333333
Boat 1;0;994;70;80;0.0
Boat 2;43;953;69;66;0.0
Boat 3;302;937;63;42;0.0
Boat 4;3;865;77;28;0.0
Boat 5;39;873;33;17;0.0
Boat 6;20;612;125;67;0.0
Boat 6;0;994;70;80;28.628600000000002
Boat 6;43;953;69;66;28.628600000000002
Boat 6;302;937;63;42;28.628600000000002
Boat 6;3;865;77;28;28.628600000000002
Boat 6;39;873;33;17;28.628600000000002
Boat 6;20;612;125;67;28.628600000000002
Boat 1;64;989;111;91;0.0
Boat 2;45;953;69;85;0.0
Boat 3;0;866;80;64;0.0
Boat 4;42;873;32;17;0.0
Boat 5;98;777;177;80;0.0
Boat 6;86;689;121;70;0.0
Boat 7;47;670;84;39;0.0
Boat 8;0;656;60;64;0.0
Boat 8;64;989;111;91;28.661966666666668
Boat 8;45;953;69;85;28.661966666666668
Boat 8;0;866;80;64;28.661966666666668
Boat 8;42;873;32;17;28.661966666666668
Boat 8;98;777;177;80;28.661966666666668
Boat 8;86;689;121;70;28.661966666666668
Boat 8;47;670;84;39;28.661966666666668
Boat 8;0;656;60;64;28.661966666666668
Boat 1;319;1022;70;58;0.0
Boat 2;203;840;145;47;0.0
Boat 3;4;760;172;103;0.0
Boat 4;252;660;129;39;0.0
Boat 5;89;615;240;89;0.0
Boat 6;151;639;74;27;0.0
Boat 7;0;499;141;88;0.0
Boat 7;319;1022;70;58;28.695333333333334
Boat 7;203;840;145;47;28.695333333333334
Boat 7;4;760;172;103;28.695333333333334
Boat 7;252;660;129;39;28.695333333333334
Boat 7;89;615;240;89;28.695333333333334
Boat 7;151;639;74;27;28.695333333333334
Boat 7;0;499;141;88;28.695333333333334
Boat 1;27;936;85;84;0.0
Boat 2;0;818;94;52;0.0
Boat 3;223;788;191;60;0.0
Boat 4;256;812;48;24;0.0
Boat 5;158;778;107;50;0.0
Boat 6;39;765;115;72;0.0
Boat 7;248;729;133;73;0.0
Boat 8;83;724;94;33;0.0
Boat 9;0;703;115;79;0.0
Boat 10;32;609;119;41;0.0
Boat 11;0;537;107;32;0.0
Boat 11;27;936;85;84;28.7287
Boat 11;0;818;94;52;28.7287
Boat 11;223;788;191;60;28.7287
Boat 11;256;812;48;24;28.7287
Boat 11;158;778;107;50;28.7287
Boat 11;39;765;115;72;28.7287
Boat 11;248;729;133;73;28.7287
Boat 11;83;724;94;33;28.7287
Boat 11;0;703;115;79;28.7287
Boat 11;32;609;119;41;28.7287
Boat 11;0;537;107;32;28.7287
Boat 1;116;887;139;81;0.0
Boat 2;0;825;181;76;0.0
Boat 3;25;761;153;81;0.0
Boat 4;25;701;82;49;0.0
Boat 5;58;703;38;20;0.0
Boat 6;144;644;78;28;0.0
Boat 7;154;644;67;28;0.0
Boat 8;0;594;209;79;0.0
Boat 8;116;887;139;81;28.762066666666666
Boat 8;0;825;181;76;28.762066666666666
Boat 8;25;761;153;81;28.762066666666666
Boat 8;25;701;82;49;28.762066666666666
Boat 8;58;703;38;20;28.762066666666666
Boat 8;144;644;78;28;28.762066666666666
Boat 8;154;644;67;28;28.762066666666666
Boat 8;0;594;209;79;28.762066666666666
Boat 1;82;935;80;93;0.0
Boat 2;245;886;116;57;0.0
Boat 3;333;861;176;83;0.0
Boat 4;118;707;88;45;0.0
Boat 5;0;653;142;63;0.0
Boat 6;268;642;152;26;0.0
Boat 6;82;935;80;93;28.795433333333335
Boat 6;245;886;116;57;28.795433333333335
Boat 6;333;861;176;83;28.795433333333335
Boat 6;118;707;88;45;28.795433333333335
Boat 6;0;653;142;63;28.795433333333335
Boat 6;268;642;152;26;28.795433333333335
Boat 1;94;993;141;87;0.0
Boat 2;56;973;82;68;0.0
Boat 3;149;913;46;37;0.0
Boat 4;0;873;159;113;0.0
Boat 5;8;940;27;24;0.0
Boat 6;65;892;77;65;0.0
Boat 7;232;831;92;52;0.0
Boat 8;0;801;103;57;0.0
Boat 9;47;804;54;35;0.0
Boat 10;0;750;75;61;0.0
Boat 11;252;660;113;50;0.0
Boat 12;0;659;152;53;0.0
Boat 12;94;993;141;87;28.8288
Boat 12;56;973;82;68;28.8288
Boat 12;149;913;46;37;28.8288
Boat 12;0;873;159;113;28.8288
Boat 12;8;940;27;24;28.8288
Boat 12;65;892;77;65;28.8288
Boat 12;232;831;92;52;28.8288
Boat 12;0;801;103;57;28.8288
Boat 12;47;804;54;35;28.8288
Boat 12;0;750;75;61;28.8288
Boat 12;252;660;113;50;28.8288
Boat 12;0;659;152;53;28.8288
Boat 1;150;1027;68;53;0.0
Boat 2;13;964;93;116;0.0
Boat 3;49;895;31;53;0.0
Boat 4;50;908;30;33;0.0
Boat 5;70;862;70;73;0.0
Boat 6;30;764;158;104;0.0
Boat 7;11;705;178;118;0.0
Boat 8;48;656;117;58;0.0
Boat 9;0;649;107;65;0.0
Boat 10;10;674;36;34;0.0
Boat 10;150;1027;68;53;28.862166666666667
Boat 10;13;964;93;116;28.862166666666667
Boat 10;49;895;31;53;28.862166666666667
Boat 10;50;908;30;33;28.862166666666667
Boat 10;70;862;70;73;28.862166666666667
Boat 10;30;764;158;104;28.862166666666667
Boat 10;11;705;178;118;28.862166666666667
Boat 10;48;656;117;58;28.862166666666667
Boat 10;0;649;107;65;28.862166666666667
Boat 10;10;674;36;34;28.862166666666667
Boat 1;183;983;110;57;0.0
Boat 2;68;865;64;70;0.0
Boat 3;142;812;109;86;0.0
Boat 4;31;763;131;92;0.0
Boat 5;61;824;38;31;0.0
Boat 6;263;726;117;46;0.0
Boat 7;269;747;89;24;0.0
Boat 8;0;656;173;68;0.0
Boat 9;9;618;132;49;0.0
Boat 9;183;983;110;57;28.895533333333333
Boat 9;68;865;64;70;28.895533333333333
Boat 9;142;812;109;86;28.895533333333333
Boat 9;31;763;131;92;28.895533333333333
Boat 9;61;824;38;31;28.895533333333333
Boat 9;263;726;117;46;28.895533333333333
Boat 9;269;747;89;24;28.895533333333333
Boat 9;0;656;173;68;28.895533333333333
Boat 9;9;618;132;49;28.895533333333333
Boat 1;250;924;113;73;0.0
Boat 2;184;921;89;54;0.0
Boat 3;210;900;73;30;0.0
Boat 4;231;901;45;29;0.0
Boat 5;43;884;102;75;0.0
Boat 6;56;916;35;39;0.0
Boat 7;45;763;138;110;0.0
Boat 8;0;754;98;62;0.0
Boat 9;239;750;83;35;0.0
Boat 10;243;767;51;18;0.0
Boat 11;127;726;83;44;0.0
Boat 12;133;732;50;30;0.0
Boat 13;75;726;55;29;0.0
Boat 13;250;924;113;73;28.928900000000002
Boat 13;184;921;89;54;28.928900000000002
Boat 13;210;900;73;30;28.928900000000002
Boat 13;231;901;45;29;28.928900000000002
Boat 13;43;884;102;75;28.928900000000002
Boat 13;56;916;35;39;28.928900000000002
Boat 13;45;763;138;110;28.928900000000002
Boat 13;0;754;98;62;28.928900000000002
Boat 13;239;750;83;35;28.928900000000002
Boat 13;243;767;51;18;28.928900000000002
Boat 13;127;726;83;44;28.928900000000002
Boat 13;133;732;50;30;28.928900000000002
Boat 13;75;726;55;29;28.928900000000002
Boat 1;161;1015;76;65;0.0
Boat 2;39;971;105;81;0.0
Boat 3;214;924;89;74;0.0
Boat 4;251;860;185;59;0.0
Boat 5;84;859;106;68;0.0
Boat 6;41;720;160;144;0.0
Boat 7;182;672;190;73;0.0
Boat 8;0;554;156;63;0.0
Boat 9;0;474;151;77;0.0
Boat 9;161;1015;76;65;28.962266666666668
Boat 9;39;971;105;81;28.962266666666668
Boat 9;214;924;89;74;28.962266666666668
Boat 9;251;860;185;59;28.962266666666668
Boat 9;84;859;106;68;28.962266666666668
Boat 9;41;720;160;144;28.962266666666668
Boat 9;182;672;190;73;28.962266666666668
Boat 9;0;554;156;63;28.962266666666668
Boat 9;0;474;151;77;28.962266666666668
Boat 1;2;1009;104;71;0.0
Boat 2;41;930;120;119;0.0
Boat 3;186;910;120;103;0.0
Boat 4;0;872;87;72;0.0
Boat 5;0;819;51;42;0.0
Boat 6;132;781;168;49;0.0
Boat 7;249;746;113;40;0.0
Boat 8;74;726;111;82;0.0
Boat 9;479;643;225;64;0.0
Boat 10;83;620;191;44;0.0
Boat 11;0;602;120;68;0.0
Boat 12;168;588;103;36;0.0
Boat 13;0;469;144;37;0.0
Boat 14;1044;458;87;21;0.0
Boat 14;2;1009;104;71;28.995633333333334
Boat 14;41;930;120;119;28.995633333333334
Boat 14;186;910;120;103;28.995633333333334
Boat 14;0;872;87;72;28.995633333333334
Boat 14;0;819;51;42;28.995633333333334
Boat 14;132;781;168;49;28.995633333333334
Boat 14;249;746;113;40;28.995633333333334
Boat 14;74;726;111;82;28.995633333333334
Boat 14;479;643;225;64;28.995633333333334
Boat 14;83;620;191;44;28.995633333333334
Boat 14;0;602;120;68;28.995633333333334
Boat 14;168;588;103;36;28.995633333333334
Boat 14;0;469;144;37;28.995633333333334
Boat 14;1044;458;87;21;28.995633333333334
Boat 1;25;969;50;41;0.0
Boat 2;133;941;99;79;0.0
Boat 3;78;842;155;119;0.0
Boat 4;326;826;77;36;0.0
Boat 5;327;837;53;24;0.0
Boat 6;0;787;176;96;0.0
Boat 7;0;606;120;44;0.0
Boat 8;2;583;87;38;0.0
Boat 9;23;536;129;59;0.0
Boat 9;25;969;50;41;29.029
Boat 9;133;941;99;79;29.029
Boat 9;78;842;155;119;29.029
Boat 9;326;826;77;36;29.029
Boat 9;327;837;53;24;29.029
Boat 9;0;787;176;96;29.029
Boat 9;0;606;120;44;29.029
Boat 9;2;583;87;38;29.029
Boat 9;23;536;129;59;29.029
Boat 1;52;909;193;101;0.0
Boat 2;150;827;113;72;0.0
Boat 3;134;781;113;109;0.0
Boat 4;199;760;127;60;0.0
Boat 5;247;769;50;17;0.0
Boat 6;0;676;103;87;0.0
Boat 7;164;644;68;26;0.0
Boat 8;164;644;68;26;0.0
Boat 9;0;533;255;77;0.0
Boat 10;0;500;133;51;0.0
Boat 11;19;515;62;27;0.0
Boat 11;52;909;193;101;29.062366666666666
Boat 11;150;827;113;72;29.062366666666666
Boat 11;134;781;113;109;29.062366666666666
Boat 11;199;760;127;60;29.062366666666666
Boat 11;247;769;50;17;29.062366666666666
Boat 11;0;676;103;87;29.062366666666666
Boat 11;164;644;68;26;29.062366666666666
Boat 11;164;644;68;26;29.062366666666666
Boat 11;0;533;255;77;29.062366666666666
Boat 11;0;500;133;51;29.062366666666666
Boat 11;19;515;62;27;29.062366666666666
Boat 1;37;1033;68;47;0.0
Boat 2;44;900;139;136;0.0
Boat 3;153;844;50;44;0.0
Boat 4;55;789;123;51;0.0
Boat 5;55;807;44;33;0.0
Boat 6;153;787;125;61;0.0
Boat 7;42;733;103;48;0.0
Boat 8;205;724;174;114;0.0
Boat 9;7;661;105;49;0.0
Boat 10;0;629;96;37;0.0
Boat 11;14;586;96;46;0.0
Boat 12;0;562;134;36;0.0
Boat 13;0;495;113;32;0.0
Boat 14;7;472;148;40;0.0
Boat 14;37;1033;68;47;29.095733333333335
