boat_id;x;y;width;height;timestamp
Boat 13;170;677;128;49;9.342666666666666
Boat 13;0;627;63;50;9.342666666666666
Boat 13;0;551;193;69;9.342666666666666
Boat 13;707;338;68;29;9.342666666666666
Boat 1;7;957;80;123;0.0
Boat 2;49;830;131;64;0.0
Boat 3;368;765;87;45;0.0
Boat 4;371;778;47;18;0.0
Boat 5;120;764;54;50;0.0
Boat 6;51;753;46;45;0.0
Boat 7;208;729;126;108;0.0
Boat 8;355;640;80;33;0.0
Boat 9;355;645;52;25;0.0
Boat 10;0;620;77;66;0.0
Boat 11;0;571;73;41;0.0
Boat 12;26;430;158;55;0.0
Boat 13;29;449;91;32;0.0
Boat 13;7;957;80;123;9.376033333333334
Boat 13;49;830;131;64;9.376033333333334
Boat 13;368;765;87;45;9.376033333333334
Boat 13;371;778;47;18;9.376033333333334
Boat 13;120;764;54;50;9.376033333333334
Boat 13;51;753;46;45;9.376033333333334
Boat 13;208;729;126;108;9.376033333333334
Boat 13;355;640;80;33;9.376033333333334
Boat 13;355;645;52;25;9.376033333333334
Boat 13;0;620;77;66;9.376033333333334
Boat 13;0;571;73;41;9.376033333333334
Boat 13;26;430;158;55;9.376033333333334
Boat 13;29;449;91;32;9.376033333333334
Boat 1;71;993;47;65;0.0
Boat 2;280;962;75;68;0.0
Boat 3;383;763;72;52;0.0
Boat 4;151;733;86;43;0.0
Boat 5;23;695;116;75;0.0
Boat 6;312;686;201;69;0.0
Boat 7;0;627;170;76;0.0
Boat 8;211;601;119;53;0.0
Boat 9;0;540;98;55;0.0
Boat 10;2;440;142;47;0.0
Boat 11;335;332;196;51;0.0
Boat 12;448;332;83;21;0.0
Boat 12;71;993;47;65;9.4094
Boat 12;280;962;75;68;9.4094
Boat 12;383;763;72;52;9.4094
Boat 12;151;733;86;43;9.4094
Boat 12;23;695;116;75;9.4094
Boat 12;312;686;201;69;9.4094
Boat 12;0;627;170;76;9.4094
Boat 12;211;601;119;53;9.4094
Boat 12;0;540;98;55;9.4094
Boat 12;2;440;142;47;9.4094
Boat 12;335;332;196;51;9.4094
Boat 12;448;332;83;21;9.4094
Boat 1;215;1040;55;40;0.0
Boat 2;222;1042;22;35;0.0
Boat 3;73;1023;37;57;0.0
Boat 4;72;954;61;72;0.0
Boat 5;210;923;103;110;0.0
Boat 6;0;774;100;98;0.0
Boat 7;123;759;80;86;0.0
Boat 8;773;598;60;28;0.0
Boat 9;167;543;113;41;0.0
Boat 10;173;552;85;26;0.0
Boat 11;78;526;200;68;0.0
Boat 11;215;1040;55;40;9.442766666666667
Boat 11;222;1042;22;35;9.442766666666667
Boat 11;73;1023;37;57;9.442766666666667
Boat 11;72;954;61;72;9.442766666666667
Boat 11;210;923;103;110;9.442766666666667
Boat 11;0;774;100;98;9.442766666666667
Boat 11;123;759;80;86;9.442766666666667
Boat 11;773;598;60;28;9.442766666666667
Boat 11;167;543;113;41;9.442766666666667
Boat 11;173;552;85;26;9.442766666666667
Boat 11;78;526;200;68;9.442766666666667
Boat 1;63;998;59;72;0.0
Boat 2;6;986;25;25;0.0
Boat 3;51;868;73;90;0.0
Boat 4;0;741;95;72;0.0
Boat 5;0;617;87;79;0.0
Boat 6;179;609;150;83;0.0
Boat 7;233;627;65;36;0.0
Boat 7;63;998;59;72;9.476133333333333
Boat 7;6;986;25;25;9.476133333333333
Boat 7;51;868;73;90;9.476133333333333
Boat 7;0;741;95;72;9.476133333333333
Boat 7;0;617;87;79;9.476133333333333
Boat 7;179;609;150;83;9.476133333333333
Boat 7;233;627;65;36;9.476133333333333
Boat 1;163;887;73;84;0.0
Boat 2;110;734;139;93;0.0
Boat 3;421;720;61;38;0.0
Boat 4;74;679;194;100;0.0
Boat 5;931;573;83;59;0.0
Boat 6;894;527;180;54;0.0
Boat 6;163;887;73;84;9.509500000000001
Boat 6;110;734;139;93;9.509500000000001
Boat 6;421;720;61;38;9.509500000000001
Boat 6;74;679;194;100;9.509500000000001
Boat 6;931;573;83;59;9.509500000000001
Boat 6;894;527;180;54;9.509500000000001
Boat 1;170;1023;44;55;0.0
Boat 2;284;867;96;67;0.0
Boat 3;246;805;138;72;0.0
Boat 4;282;830;37;40;0.0
Boat 5;489;780;152;49;0.0
Boat 6;90;774;110;60;0.0
Boat 7;91;796;60;31;0.0
Boat 8;100;714;145;64;0.0
Boat 9;340;615;61;24;0.0
Boat 10;567;552;138;42;0.0
Boat 11;628;562;54;21;0.0
Boat 12;687;485;80;25;0.0
Boat 13;709;494;58;14;0.0
Boat 14;580;479;85;26;0.0
Boat 15;592;483;48;19;0.0
Boat 15;170;1023;44;55;9.542866666666667
Boat 15;284;867;96;67;9.542866666666667
Boat 15;246;805;138;72;9.542866666666667
Boat 15;282;830;37;40;9.542866666666667
Boat 15;489;780;152;49;9.542866666666667
Boat 15;90;774;110;60;9.542866666666667
Boat 15;91;796;60;31;9.542866666666667
Boat 15;100;714;145;64;9.542866666666667
Boat 15;340;615;61;24;9.542866666666667
Boat 15;567;552;138;42;9.542866666666667
Boat 15;628;562;54;21;9.542866666666667
Boat 15;687;485;80;25;9.542866666666667
Boat 15;709;494;58;14;9.542866666666667
Boat 15;580;479;85;26;9.542866666666667
Boat 15;592;483;48;19;9.542866666666667
Boat 1;79;930;97;80;0.0
Boat 2;8;853;124;113;0.0
Boat 3;74;835;99;78;0.0
Boat 4;246;826;80;72;0.0
Boat 5;210;767;205;85;0.0
Boat 6;392;731;119;74;0.0
Boat 7;97;720;136;124;0.0
Boat 8;2;622;78;32;0.0
Boat 9;589;583;131;59;0.0
Boat 10;579;534;158;59;0.0
Boat 10;79;930;97;80;9.576233333333333
Boat 10;8;853;124;113;9.576233333333333
Boat 10;74;835;99;78;9.576233333333333
Boat 10;246;826;80;72;9.576233333333333
Boat 10;210;767;205;85;9.576233333333333
Boat 10;392;731;119;74;9.576233333333333
Boat 10;97;720;136;124;9.576233333333333
Boat 10;2;622;78;32;9.576233333333333
Boat 10;589;583;131;59;9.576233333333333
Boat 10;579;534;158;59;9.576233333333333
Boat 1;65;1008;38;72;0.0
Boat 2;72;931;76;85;0.0
Boat 3;104;951;31;32;0.0
Boat 4;61;929;52;49;0.0
Boat 5;36;845;117;99;0.0
Boat 6;296;839;107;58;0.0
Boat 7;18;834;68;89;0.0
Boat 8;263;768;121;47;0.0
Boat 9;118;744;118;86;0.0
Boat 10;394;732;117;70;0.0
Boat 11;147;713;73;47;0.0
Boat 12;46;675;77;80;0.0
Boat 13;842;604;205;55;0.0
Boat 14;589;595;75;25;0.0
Boat 15;110;571;240;75;0.0
Boat 16;50;522;103;69;0.0
Boat 17;779;491;99;35;0.0
Boat 18;683;459;111;36;0.0
Boat 19;999;352;124;31;0.0
Boat 20;1022;359;73;18;0.0
Boat 20;65;1008;38;72;9.6096
Boat 20;72;931;76;85;9.6096
Boat 20;104;951;31;32;9.6096
Boat 20;61;929;52;49;9.6096
Boat 20;36;845;117;99;9.6096
Boat 20;296;839;107;58;9.6096
Boat 20;18;834;68;89;9.6096
Boat 20;263;768;121;47;9.6096
Boat 20;118;744;118;86;9.6096
Boat 20;394;732;117;70;9.6096
Boat 20;147;713;73;47;9.6096
Boat 20;46;675;77;80;9.6096
Boat 20;842;604;205;55;9.6096
Boat 20;589;595;75;25;9.6096
Boat 20;110;571;240;75;9.6096
Boat 20;50;522;103;69;9.6096
Boat 20;779;491;99;35;9.6096
Boat 20;683;459;111;36;9.6096
Boat 20;999;352;124;31;9.6096
Boat 20;1022;359;73;18;9.6096
Boat 1;92;952;49;56;0.0
Boat 2;266;832;51;71;0.0
Boat 3;284;816;159;127;0.0
Boat 4;314;688;86;38;0.0
Boat 5;0;595;243;141;0.0
Boat 6;780;576;81;27;0.0
Boat 7;921;531;111;44;0.0
Boat 7;92;952;49;56;9.642966666666666
Boat 7;266;832;51;71;9.642966666666666
Boat 7;284;816;159;127;9.642966666666666
Boat 7;314;688;86;38;9.642966666666666
Boat 7;0;595;243;141;9.642966666666666
Boat 7;780;576;81;27;9.642966666666666
Boat 7;921;531;111;44;9.642966666666666
Boat 1;77;936;102;61;0.0
Boat 2;160;705;110;77;0.0
Boat 3;204;705;30;18;0.0
Boat 4;646;557;168;51;0.0
Boat 5;380;534;114;48;0.0
Boat 6;381;563;53;18;0.0
Boat 6;77;936;102;61;9.676333333333334
Boat 6;160;705;110;77;9.676333333333334
Boat 6;204;705;30;18;9.676333333333334
Boat 6;646;557;168;51;9.676333333333334
Boat 6;380;534;114;48;9.676333333333334
Boat 6;381;563;53;18;9.676333333333334
Boat 1;68;977;50;79;0.0
Boat 2;0;871;102;65;0.0
Boat 3;313;870;68;39;0.0
Boat 4;318;876;34;31;0.0
Boat 5;128;835;65;48;0.0
Boat 6;241;782;108;42;0.0
Boat 7;186;706;58;47;0.0
Boat 8;190;688;205;101;0.0
Boat 9;7;620;79;54;0.0
Boat 10;1029;605;68;60;0.0
Boat 11;140;603;112;58;0.0
Boat 12;67;515;142;50;0.0
Boat 12;68;977;50;79;9.7097
Boat 12;0;871;102;65;9.7097
Boat 12;313;870;68;39;9.7097
Boat 12;318;876;34;31;9.7097
Boat 12;128;835;65;48;9.7097
Boat 12;241;782;108;42;9.7097
Boat 12;186;706;58;47;9.7097
Boat 12;190;688;205;101;9.7097
Boat 12;7;620;79;54;9.7097
Boat 12;1029;605;68;60;9.7097
Boat 12;140;603;112;58;9.7097
Boat 12;67;515;142;50;9.7097
Boat 1;78;951;99;73;0.0
Boat 2;45;811;54;56;0.0
Boat 3;10;743;104;55;0.0
Boat 4;257;703;107;79;0.0
Boat 5;0;648;122;65;0.0
Boat 6;0;620;86;67;0.0
Boat 7;1027;604;87;113;0.0
Boat 8;260;335;224;62;0.0
Boat 8;78;951;99;73;9.743066666666667
Boat 8;45;811;54;56;9.743066666666667
Boat 8;10;743;104;55;9.743066666666667
Boat 8;257;703;107;79;9.743066666666667
Boat 8;0;648;122;65;9.743066666666667
Boat 8;0;620;86;67;9.743066666666667
Boat 8;1027;604;87;113;9.743066666666667
Boat 8;260;335;224;62;9.743066666666667
Boat 1;48;984;72;96;0.0
Boat 2;7;966;55;63;0.0
Boat 3;11;968;32;41;0.0
Boat 4;229;912;71;100;0.0
Boat 5;106;842;73;53;0.0
Boat 6;136;842;38;33;0.0
Boat 7;93;717;133;111;0.0
Boat 8;0;646;59;44;0.0
Boat 9;581;582;162;63;0.0
Boat 10;871;527;150;74;0.0
Boat 11;148;484;120;40;0.0
Boat 11;48;984;72;96;9.776433333333333
Boat 11;7;966;55;63;9.776433333333333
Boat 11;11;968;32;41;9.776433333333333
Boat 11;229;912;71;100;9.776433333333333
Boat 11;106;842;73;53;9.776433333333333
Boat 11;136;842;38;33;9.776433333333333
Boat 11;93;717;133;111;9.776433333333333
Boat 11;0;646;59;44;9.776433333333333
Boat 11;581;582;162;63;9.776433333333333
Boat 11;871;527;150;74;9.776433333333333
Boat 11;148;484;120;40;9.776433333333333
Boat 1;4;967;61;55;0.0
Boat 2;12;974;30;32;0.0
Boat 3;0;837;92;101;0.0
Boat 4;102;806;90;77;0.0
Boat 5;207;730;186;92;0.0
Boat 6;329;731;59;21;0.0
Boat 7;476;657;157;55;0.0
Boat 7;4;967;61;55;9.809800000000001
Boat 7;12;974;30;32;9.809800000000001
Boat 7;0;837;92;101;9.809800000000001
Boat 7;102;806;90;77;9.809800000000001
Boat 7;207;730;186;92;9.809800000000001
Boat 7;329;731;59;21;9.809800000000001
Boat 7;476;657;157;55;9.809800000000001
Boat 1;0;986;62;44;0.0
Boat 2;59;837;46;66;0.0
Boat 3;108;832;82;70;0.0
Boat 4;125;787;113;59;0.0
Boat 5;154;801;37;30;0.0
Boat 6;12;733;110;90;0.0
Boat 7;411;709;155;56;0.0
Boat 8;413;723;81;42;0.0
Boat 9;192;674;103;67;0.0
Boat 10;0;673;121;39;0.0
Boat 11;771;601;139;43;0.0
Boat 12;129;581;187;70;0.0
Boat 13;5;489;159;54;0.0
Boat 14;0;433;111;61;0.0
Boat 14;0;986;62;44;9.843166666666667
Boat 14;59;837;46;66;9.843166666666667
Boat 14;108;832;82;70;9.843166666666667
Boat 14;125;787;113;59;9.843166666666667
Boat 14;154;801;37;30;9.843166666666667
Boat 14;12;733;110;90;9.843166666666667
Boat 14;411;709;155;56;9.843166666666667
Boat 14;413;723;81;42;9.843166666666667
Boat 14;192;674;103;67;9.843166666666667
Boat 14;0;673;121;39;9.843166666666667
Boat 14;771;601;139;43;9.843166666666667
Boat 14;129;581;187;70;9.843166666666667
Boat 14;5;489;159;54;9.843166666666667
Boat 14;0;433;111;61;9.843166666666667
Boat 1;74;1015;59;54;0.0
Boat 2;320;966;77;95;0.0
Boat 3;68;952;68;41;0.0
Boat 4;67;839;136;80;0.0
Boat 5;11;708;72;90;0.0
Boat 6;26;753;31;32;0.0
Boat 7;504;683;73;28;0.0
Boat 8;505;683;72;24;0.0
Boat 9;52;548;144;60;0.0
Boat 10;925;524;89;36;0.0
Boat 11;963;537;45;15;0.0
Boat 11;74;1015;59;54;9.876533333333333
Boat 11;320;966;77;95;9.876533333333333
Boat 11;68;952;68;41;9.876533333333333
Boat 11;67;839;136;80;9.876533333333333
Boat 11;11;708;72;90;9.876533333333333
Boat 11;26;753;31;32;9.876533333333333
Boat 11;504;683;73;28;9.876533333333333
Boat 11;505;683;72;24;9.876533333333333
Boat 11;52;548;144;60;9.876533333333333
Boat 11;925;524;89;36;9.876533333333333
Boat 11;963;537;45;15;9.876533333333333
Boat 1;0;879;106;62;0.0
Boat 2;450;849;93;78;0.0
Boat 3;0;790;78;58;0.0
Boat 4;10;746;77;54;0.0
Boat 5;225;720;113;50;0.0
Boat 6;504;664;134;48;0.0
Boat 7;1054;635;59;60;0.0
Boat 8;17;600;60;52;0.0
Boat 9;34;505;108;28;0.0
Boat 10;39;507;78;24;0.0
Boat 11;652;387;97;19;0.0
Boat 11;0;879;106;62;9.9099
Boat 11;450;849;93;78;9.9099
Boat 11;0;790;78;58;9.9099
Boat 11;10;746;77;54;9.9099
Boat 11;225;720;113;50;9.9099
Boat 11;504;664;134;48;9.9099
Boat 11;1054;635;59;60;9.9099
Boat 11;17;600;60;52;9.9099
Boat 11;34;505;108;28;9.9099
Boat 11;39;507;78;24;9.9099
Boat 11;652;387;97;19;9.9099
Boat 1;451;849;93;74;0.0
Boat 2;139;828;180;107;0.0
Boat 3;22;750;49;55;0.0
Boat 4;139;749;82;92;0.0
Boat 5;164;799;28;30;0.0
Boat 6;41;636;47;40;0.0
Boat 7;502;563;133;65;0.0
Boat 8;0;547;79;49;0.0
Boat 9;592;408;101;26;0.0
Boat 10;617;410;63;13;0.0
Boat 10;451;849;93;74;9.943266666666666
Boat 10;139;828;180;107;9.943266666666666
Boat 10;22;750;49;55;9.943266666666666
Boat 10;139;749;82;92;9.943266666666666
Boat 10;164;799;28;30;9.943266666666666
Boat 10;41;636;47;40;9.943266666666666
Boat 10;502;563;133;65;9.943266666666666
Boat 10;0;547;79;49;9.943266666666666
Boat 10;592;408;101;26;9.943266666666666
Boat 10;617;410;63;13;9.943266666666666
Boat 1;96;991;43;53;0.0
Boat 2;3;962;66;88;0.0
Boat 3;318;927;107;109;0.0
Boat 4;51;884;55;70;0.0
Boat 5;31;867;61;54;0.0
Boat 6;153;866;68;45;0.0
Boat 7;289;853;95;80;0.0
Boat 8;651;751;155;68;0.0
Boat 9;38;727;72;79;0.0
Boat 10;176;718;80;41;0.0
Boat 11;712;603;125;61;0.0
Boat 11;96;991;43;53;9.976633333333334
Boat 11;3;962;66;88;9.976633333333334
Boat 11;318;927;107;109;9.976633333333334
Boat 11;51;884;55;70;9.976633333333334
Boat 11;31;867;61;54;9.976633333333334
Boat 11;153;866;68;45;9.976633333333334
Boat 11;289;853;95;80;9.976633333333334
Boat 11;651;751;155;68;9.976633333333334
Boat 11;38;727;72;79;9.976633333333334
Boat 11;176;718;80;41;9.976633333333334
Boat 11;712;603;125;61;9.976633333333334
Boat 1;68;935;111;107;0.0
Boat 2;283;909;81;39;0.0
Boat 3;0;624;77;77;0.0
Boat 4;904;527;155;39;0.0
Boat 5;961;530;52;23;0.0
Boat 6;28;482;181;67;0.0
Boat 7;37;505;89;26;0.0
Boat 8;0;350;76;37;0.0
Boat 8;68;935;111;107;10.01
Boat 8;283;909;81;39;10.01
Boat 8;0;624;77;77;10.01
Boat 8;904;527;155;39;10.01
Boat 8;961;530;52;23;10.01
Boat 8;28;482;181;67;10.01
Boat 8;37;505;89;26;10.01
Boat 8;0;350;76;37;10.01
Boat 1;39;953;53;53;0.0
Boat 2;115;858;150;86;0.0
Boat 3;9;669;119;36;0.0
Boat 4;292;637;192;153;0.0
Boat 5;72;602;64;24;0.0
Boat 6;72;602;56;24;0.0
Boat 7;1000;567;80;40;0.0
Boat 8;1020;579;55;23;0.0
Boat 8;39;953;53;53;10.043366666666667
Boat 8;115;858;150;86;10.043366666666667
Boat 8;9;669;119;36;10.043366666666667
Boat 8;292;637;192;153;10.043366666666667
Boat 8;72;602;64;24;10.043366666666667
Boat 8;72;602;56;24;10.043366666666667
Boat 8;1000;567;80;40;10.043366666666667
Boat 8;1020;579;55;23;10.043366666666667
Boat 1;63;1005;70;66;0.0
Boat 2;93;1013;20;54;0.0
Boat 3;113;999;34;53;0.0
Boat 4;75;768;36;43;0.0
Boat 5;112;738;116;119;0.0
Boat 6;260;694;143;105;0.0
Boat 7;78;575;204;66;0.0
Boat 8;93;608;88;29;0.0
Boat 9;881;528;126;62;0.0
Boat 10;252;406;87;33;0.0
Boat 11;267;411;53;25;0.0
Boat 11;63;1005;70;66;10.076733333333333
Boat 11;93;1013;20;54;10.076733333333333
Boat 11;113;999;34;53;10.076733333333333
Boat 11;75;768;36;43;10.076733333333333
Boat 11;112;738;116;119;10.076733333333333
Boat 11;260;694;143;105;10.076733333333333
Boat 11;78;575;204;66;10.076733333333333
Boat 11;93;608;88;29;10.076733333333333
Boat 11;881;528;126;62;10.076733333333333
Boat 11;252;406;87;33;10.076733333333333
Boat 11;267;411;53;25;10.076733333333333
Boat 1;31;1015;32;40;0.0
Boat 2;198;831;78;84;0.0
Boat 3;147;735;122;116;0.0
Boat 4;267;721;87;59;0.0
Boat 5;424;705;101;54;0.0
Boat 6;466;709;54;26;0.0
Boat 7;372;663;186;82;0.0
Boat 8;431;694;90;34;0.0
Boat 9;1;456;124;38;0.0
Boat 10;38;457;85;25;0.0
Boat 10;31;1015;32;40;10.110100000000001
Boat 10;198;831;78;84;10.110100000000001
Boat 10;147;735;122;116;10.110100000000001
Boat 10;267;721;87;59;10.110100000000001
Boat 10;424;705;101;54;10.110100000000001
Boat 10;466;709;54;26;10.110100000000001
Boat 10;372;663;186;82;10.110100000000001
Boat 10;431;694;90;34;10.110100000000001
Boat 10;1;456;124;38;10.110100000000001
Boat 10;38;457;85;25;10.110100000000001
Boat 1;240;1020;80;60;0.0
Boat 2;78;1009;65;71;0.0
Boat 3;37;994;70;86;0.0
Boat 4;0;970;62;69;0.0
Boat 5;8;995;30;44;0.0
Boat 6;59;933;138;81;0.0
Boat 7;166;879;77;45;0.0
Boat 8;175;897;28;26;0.0
Boat 9;27;745;88;70;0.0
Boat 10;54;633;184;74;0.0
Boat 11;433;606;70;38;0.0
Boat 12;434;614;54;25;0.0
Boat 13;1002;554;31;34;0.0
Boat 13;240;1020;80;60;10.143466666666667
Boat 13;78;1009;65;71;10.143466666666667
Boat 13;37;994;70;86;10.143466666666667
Boat 13;0;970;62;69;10.143466666666667
Boat 13;8;995;30;44;10.143466666666667
Boat 13;59;933;138;81;10.143466666666667
Boat 13;166;879;77;45;10.143466666666667
Boat 13;175;897;28;26;10.143466666666667
Boat 13;27;745;88;70;10.143466666666667
Boat 13;54;633;184;74;10.143466666666667
Boat 13;433;606;70;38;10.143466666666667
Boat 13;434;614;54;25;10.143466666666667
Boat 13;1002;554;31;34;10.143466666666667
Boat 1;77;774;112;91;0.0
Boat 2;2;657;115;60;0.0
Boat 3;53;671;37;22;0.0
Boat 4;330;624;182;61;0.0
Boat 4;77;774;112;91;10.176833333333333
Boat 4;2;657;115;60;10.176833333333333
Boat 4;53;671;37;22;10.176833333333333
Boat 4;330;624;182;61;10.176833333333333
Boat 1;83;921;116;113;0.0
Boat 2;149;753;83;52;0.0
Boat 3;175;768;51;23;0.0
Boat 4;145;722;89;44;0.0
Boat 5;0;657;103;65;0.0
Boat 6;859;453;69;30;0.0
Boat 6;83;921;116;113;10.2102
Boat 6;149;753;83;52;10.2102
Boat 6;175;768;51;23;10.2102
Boat 6;145;722;89;44;10.2102
Boat 6;0;657;103;65;10.2102
Boat 6;859;453;69;30;10.2102
Boat 1;226;950;87;89;0.0
Boat 2;240;981;53;43;0.0
Boat 3;472;853;74;69;0.0
Boat 4;0;821;130;89;0.0
Boat 5;144;797;79;90;0.0
Boat 6;56;670;85;84;0.0
Boat 7;264;661;241;90;0.0
Boat 7;226;950;87;89;10.243566666666666
Boat 7;240;981;53;43;10.243566666666666
Boat 7;472;853;74;69;10.243566666666666
Boat 7;0;821;130;89;10.243566666666666
Boat 7;144;797;79;90;10.243566666666666
Boat 7;56;670;85;84;10.243566666666666
Boat 7;264;661;241;90;10.243566666666666
Boat 1;106;932;67;60;0.0
Boat 2;83;923;144;157;0.0
Boat 3;8;919;120;119;0.0
Boat 4;147;713;126;52;0.0
Boat 5;699;652;134;43;0.0
Boat 6;0;599;64;28;0.0
Boat 7;57;593;125;62;0.0
Boat 8;73;603;55;30;0.0
Boat 9;138;569;142;43;0.0
Boat 10;57;525;122;69;0.0
Boat 11;0;442;168;69;0.0
Boat 12;64;459;56;23;0.0
Boat 12;106;932;67;60;10.276933333333334
Boat 12;83;923;144;157;10.276933333333334
Boat 12;8;919;120;119;10.276933333333334
Boat 12;147;713;126;52;10.276933333333334
Boat 12;699;652;134;43;10.276933333333334
Boat 12;0;599;64;28;10.276933333333334
Boat 12;57;593;125;62;10.276933333333334
Boat 12;73;603;55;30;10.276933333333334
Boat 12;138;569;142;43;10.276933333333334
Boat 12;57;525;122;69;10.276933333333334
Boat 12;0;442;168;69;10.276933333333334
Boat 12;64;459;56;23;10.276933333333334
Boat 1;346;935;81;55;0.0
Boat 2;238;806;100;73;0.0
Boat 3;281;812;39;22;0.0
Boat 4;237;682;257;111;0.0
Boat 5;242;651;175;92;0.0
Boat 6;285;658;76;44;0.0
Boat 7;71;542;353;96;0.0
Boat 8;1022;468;74;25;0.0
Boat 9;1026;476;51;17;0.0
Boat 10;45;460;86;31;0.0
Boat 10;346;935;81;55;10.3103
Boat 10;238;806;100;73;10.3103
Boat 10;281;812;39;22;10.3103
Boat 10;237;682;257;111;10.3103
Boat 10;242;651;175;92;10.3103
Boat 10;285;658;76;44;10.3103
Boat 10;71;542;353;96;10.3103
Boat 10;1022;468;74;25;10.3103
Boat 10;1026;476;51;17;10.3103
Boat 10;45;460;86;31;10.3103
Boat 1;2;994;66;68;0.0
Boat 2;106;941;95;76;0.0
Boat 3;23;827;113;106;0.0
Boat 4;179;795;66;57;0.0
Boat 5;98;717;144;118;0.0
Boat 6;0;688;72;35;0.0
Boat 7;17;688;38;22;0.0
Boat 8;331;578;197;41;0.0
Boat 9;467;578;61;16;0.0
Boat 10;110;476;124;43;0.0
Boat 11;123;499;41;18;0.0
Boat 12;0;438;133;64;0.0
Boat 13;709;430;100;25;0.0
Boat 13;2;994;66;68;10.343666666666667
Boat 13;106;941;95;76;10.343666666666667
Boat 13;23;827;113;106;10.343666666666667
Boat 13;179;795;66;57;10.343666666666667
Boat 13;98;717;144;118;10.343666666666667
Boat 13;0;688;72;35;10.343666666666667
Boat 13;17;688;38;22;10.343666666666667
Boat 13;331;578;197;41;10.343666666666667
Boat 13;467;578;61;16;10.343666666666667
Boat 13;110;476;124;43;10.343666666666667
Boat 13;123;499;41;18;10.343666666666667
Boat 13;0;438;133;64;10.343666666666667
Boat 13;709;430;100;25;10.343666666666667
Boat 1;36;1037;64;43;0.0
Boat 2;98;1002;89;78;0.0
Boat 3;316;996;93;84;0.0
Boat 4;63;927;83;60;0.0
Boat 5;258;766;100;68;0.0
Boat 6;0;747;117;108;0.0
Boat 7;304;696;95;70;0.0
Boat 8;935;526;59;70;0.0
Boat 9;620;407;230;32;0.0
Boat 9;36;1037;64;43;10.377033333333333
Boat 9;98;1002;89;78;10.377033333333333
Boat 9;316;996;93;84;10.377033333333333
Boat 9;63;927;83;60;10.377033333333333
Boat 9;258;766;100;68;10.377033333333333
Boat 9;0;747;117;108;10.377033333333333
Boat 9;304;696;95;70;10.377033333333333
Boat 9;935;526;59;70;10.377033333333333
Boat 9;620;407;230;32;10.377033333333333
Boat 1;42;985;81;84;0.0
Boat 2;0;951;89;129;0.0
Boat 3;10;1005;35;57;0.0
Boat 4;101;924;114;105;0.0
Boat 5;310;744;180;57;0.0
Boat 6;167;733;103;73;0.0
Boat 7;181;764;46;25;0.0
Boat 8;421;673;205;88;0.0
Boat 9;470;701;58;34;0.0
Boat 10;327;665;200;90;0.0
Boat 11;231;624;132;56;0.0
Boat 12;22;606;264;101;0.0
Boat 13;776;384;152;22;0.0
Boat 14;814;385;53;16;0.0
Boat 14;42;985;81;84;10.410400000000001
Boat 14;0;951;89;129;10.410400000000001
Boat 14;10;1005;35;57;10.410400000000001
Boat 14;101;924;114;105;10.410400000000001
Boat 14;310;744;180;57;10.410400000000001
Boat 14;167;733;103;73;10.410400000000001
Boat 14;181;764;46;25;10.410400000000001
Boat 14;421;673;205;88;10.410400000000001
Boat 14;470;701;58;34;10.410400000000001
Boat 14;327;665;200;90;10.410400000000001
Boat 14;231;624;132;56;10.410400000000001
Boat 14;22;606;264;101;10.410400000000001
Boat 14;776;384;152;22;10.410400000000001
Boat 14;814;385;53;16;10.410400000000001
Boat 1;107;987;99;87;0.0
Boat 2;275;871;129;96;0.0
Boat 3;83;767;110;86;0.0
Boat 4;288;760;68;49;0.0
Boat 5;39;755;67;58;0.0
Boat 6;40;763;50;38;0.0
Boat 7;233;591;183;83;0.0
Boat 8;0;563;100;47;0.0
Boat 9;919;504;82;58;0.0
Boat 10;0;441;122;63;0.0
Boat 10;107;987;99;87;10.443766666666667
Boat 10;275;871;129;96;10.443766666666667
Boat 10;83;767;110;86;10.443766666666667
Boat 10;288;760;68;49;10.443766666666667
Boat 10;39;755;67;58;10.443766666666667
Boat 10;40;763;50;38;10.443766666666667
Boat 10;233;591;183;83;10.443766666666667
Boat 10;0;563;100;47;10.443766666666667
Boat 10;919;504;82;58;10.443766666666667
Boat 10;0;441;122;63;10.443766666666667
Boat 1;111;498;65;25;0.0
Boat 2;121;500;47;19;0.0
Boat 2;111;498;65;25;10.477133333333333
Boat 2;121;500;47;19;10.477133333333333
Boat 1;41;994;89;67;0.0
Boat 2;142;924;65;113;0.0
Boat 3;96;792;97;41;0.0
Boat 4;455;690;136;46;0.0
Boat 5;332;651;117;44;0.0
Boat 6;88;634;106;49;0.0
Boat 7;161;593;171;79;0.0
Boat 8;171;425;96;29;0.0
Boat 8;41;994;89;67;10.5105
Boat 8;142;924;65;113;10.5105
Boat 8;96;792;97;41;10.5105
Boat 8;455;690;136;46;10.5105
Boat 8;332;651;117;44;10.5105
Boat 8;88;634;106;49;10.5105
Boat 8;161;593;171;79;10.5105
Boat 8;171;425;96;29;10.5105
Boat 1;135;874;142;122;0.0
Boat 2;35;742;65;72;0.0
Boat 3;425;655;262;123;0.0
Boat 4;15;561;350;137;0.0
Boat 5;1074;451;64;29;0.0
Boat 6;1075;456;48;16;0.0
Boat 6;135;874;142;122;10.543866666666666
Boat 6;35;742;65;72;10.543866666666666
Boat 6;425;655;262;123;10.543866666666666
Boat 6;15;561;350;137;10.543866666666666
Boat 6;1074;451;64;29;10.543866666666666
